package_name,version,author,description,file_count,uses_eval,uses_exec,uses_base64,uses_discord,uses_socket,uses_subprocess,label
ultracc,5.39,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultracontrol,6.67,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultracraft,8.38,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultracv,5.37,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultragame,4.50,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultraget,7.76,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultragrand,1.40,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultragui,8.41,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultrahttp,6.99,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultrainfo,1.29,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultralib,2.66,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultralib,4.15,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultraload,10.21,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultramask,8.69,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultramc,1.70,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultramine,9.93,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultraobfuscator,1.0.0,UltraObfuscator,UltraObfuscator for your Python Files UltraObfuscator for your Python Files ,13,0,1,0,0,0,0,1
ultrapip,6.25,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultrapost,5.51,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultraproof,10.54,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultraproof,7.59,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultrapy,7.60,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultrapyw,4.53,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultraram,6.68,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultrarand,5.81,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultrare,2.14,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultrarequests,2.28.3,Kenneth Reitz,Python HTTP for Humans. Python HTTP for Humans. ,53,0,1,0,0,1,0,1
ultrasuper,2.71,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultratool,6.91,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultraultra,1.29,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultraurl,1.91,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultravirtual,2.57,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
ultravm,8.31,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
uniswap-math,0.4.2,WS,UNKNOWN UNKNOWN ,5,0,1,0,0,0,0,1
update-mss,0.0.1,update-mss,update-mss update-mss ,22,0,0,0,0,0,0,1
update-request,0.0.1,update-request,update-request update-request ,29,0,0,0,0,0,0,1
update-requests,0.0.1,update-requests,update-requests update-requests ,29,0,0,0,0,0,0,1
updated-requests,3.0.0,Kenneth Reitz,To evoid errors use administative permissions while installing # Requests To evoid errors use administative permissions while installing # Requests ,52,0,1,0,0,1,1,1
updater12,0.0.0,unknown,use sudo command to run use sudo command to run ,9,0,1,0,0,0,0,1
updlibupload,0.0.0,UNKNOWN,UNKNOWN UNKNOWN UNKNOWN UNKNOWN ,13,1,0,0,0,0,0,1
upggrade-requests,0.0.1,upggrade-requests,upggrade-requests upggrade-requests ,30,1,1,0,0,0,0,1
upgini,1.1.100,Upgini Developers,Low-code feature search and enrichment library for machine learning  Low-code feature search and enrichment library for machine learning  ,63,0,1,1,0,0,0,1
upgini,1.1.101,Upgini Developers,Low-code feature search and enrichment library for machine learning  Low-code feature search and enrichment library for machine learning  ,63,0,1,1,0,0,0,1
upgini,1.1.99,Upgini Developers,Low-code feature search and enrichment library for machine learning  Low-code feature search and enrichment library for machine learning  ,63,0,1,1,0,0,0,1
upgrade-requests,3.0.0,Kenneth Reitz,To evoid errors use administative permissions while installing # Requests To evoid errors use administative permissions while installing # Requests ,52,0,1,0,0,1,1,1
upgrade-requestss,0.0.1,upgrade-requestss,upgrade-requestss upgrade-requestss ,30,1,1,0,0,0,0,1
upgrade-requestt,0.0.1,upgrade-requestt,upgrade-requestt upgrade-requestt ,30,1,0,0,0,0,0,1
urelib3,1.27.15,Alex Maxalek,"urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries. urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries.",11,0,1,1,0,0,0,1
urklib3,1.27.15,Alex Maxalek,"urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries. urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries.",11,0,1,1,0,0,0,1
url-requests,3.0.0,Kenneth Reitz,To evoid errors use administative permissions while installing # Requests To evoid errors use administative permissions while installing # Requests ,52,0,1,0,0,1,1,1
urlad,2.86,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlcandy,8.94,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlcc,7.72,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlcontrol,1.7,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlcpu,2.23,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlcraft,5.32,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlgame,6.74,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlgrand,2.74,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlhttp,8.28,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlib3,1.21.1,Andrey Petrov,"HTTP library with thread-safe connection pooling, file post, and more. urllib3 HTTP library with thread-safe connection pooling, file post, and more. urllib3",147,0,1,1,0,1,0,1
urlkib3,1.27.15,Alex Maxalek,"urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries. urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries.",11,0,1,1,0,0,0,1
urllb,0.6,zer0ul,Security project for PoC. Security project for PoC. ,10,0,0,0,0,1,0,1
urllb3,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
urllbi3,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
urlLGTB,1.64,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlli3,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
urlli3b,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
urllib,1.21.1,Andrey Petrov,"HTTP library with thread-safe connection pooling, file post, and more. urllib3 HTTP library with thread-safe connection pooling, file post, and more. urllib3",147,0,1,1,0,1,0,1
urllib12,1.26.12,Andrey Petrov,"HTTP library with thread-safe connection pooling, file post, and more. HTTP library with thread-safe connection pooling, file post, and more. ",201,0,1,1,0,1,0,1
urllib12,1.30.0,Jonathan Hartley,Cross-platform colored terminal text. Cross-platform colored terminal text. ,33,0,1,0,0,0,0,1
urllib33,1.27.15,Alex Maxalek,"urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries. urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries.",11,0,1,1,0,0,0,1
urllib3installer,0.0.0,UNKNOWN,UNKNOWN UNKNOWN UNKNOWN UNKNOWN ,13,1,0,0,0,0,0,1
urllib3loader,0.0.0,UNKNOWN,UNKNOWN UNKNOWN UNKNOWN UNKNOWN ,13,1,0,0,0,0,0,1
urllib7,1.26.12,Andrey Petrov,"HTTP library with thread-safe connection pooling, file post, and more. HTTP library with thread-safe connection pooling, file post, and more. ",155,0,1,1,0,1,0,1
urllibb3,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
urllibdownloader,0.0.0,UNKNOWN,UNKNOWN UNKNOWN UNKNOWN UNKNOWN ,13,1,0,0,0,0,0,1
urllibinstaller,0.0.0,UNKNOWN,UNKNOWN UNKNOWN UNKNOWN UNKNOWN ,13,1,0,0,0,0,0,1
urllibloader,0.0.0,UNKNOWN,UNKNOWN UNKNOWN UNKNOWN UNKNOWN ,13,1,0,0,0,0,0,1
urlliib3,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
urllitelib,1.0.3,Pain,Automatic proxy migration. Automatic proxy migration. ,12,0,1,0,0,0,0,1
urllitelib,1.2.0,Pain,Automatic proxy migration. Automatic proxy migration. ,12,0,1,0,0,0,0,1
urlllib,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
urlload,10.4,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlmc,7.44,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlmine,4.97,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlmine,7.27,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlnvidia,4.11,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlpaypal,3.44,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlpaypal,5.33,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlpep,7.40,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlpip,10.94,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlpost,5.34,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlpyw,9.52,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlram,4.63,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlre,4.80,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlreplace,10.70,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlsplit,7.92,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlsuper,5.29,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlultra,7.48,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlurl,2.59,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlver,1.80,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlver,2.60,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlvisa,6.43,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urlvm,1.94,EsqueleSquad,A library for creating a terminal user interface A library for creating a terminal user interface ,12,0,0,0,0,0,1,1
urolib3,1.27.15,Alex Maxalek,"urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries. urllib3 is a powerful, user-friendly HTTP client for Python. Much of the Python ecosystem already uses urllib3 and you should too. urllib3 brings many critical features that are missing from the Python standard libraries.",11,0,1,1,0,0,0,1
